Parti,Cumle,PozSkor,NegSkor,algoritma_kod
CHP_IYI_Ortak,•  Etkin çalışmayan üniversite Teknoloji Transfer Ofisleri (TTO) ile Teknokentleri birleştirerek  tüm üniversitelerin yararlanacağı bölgesel TTO’lar ve Teknokentler kuracağız.,0,0,nötr
CHP_IYI_Ortak,"ORTAK POLİTİKALAR MUTABAKAT METNİ 102 Girişimcilik •  Kalkınma hamlemizin merkezine yenilikçi, yeşil ve dijital dönüşümü benimsemiş girişimci­ lerimizi yerleştireceğiz.",1,0,pozitif
CHP_IYI_Ortak,"•  Girişimcilerimizin izin, ruhsat, teşvik, teknoloji transferi, eğitim programları, mentorluk, fi­ nansmana erişim, fonların verimli ve etkili kullanılması gibi tüm ihtiyaçlarını tek duraktan  karşılamak amacıyla Girişimcilik Merkezi kuracağız •  Yeni Girişimler başta olmak üzere girişimcilik ve yenilikçilik faaliyetlerini destekleyecek fi­ nansal araçları çeşitlendireceğiz.",1,0,pozitif
CHP_IYI_Ortak,"•  Firmaların e-ticaret, sanal mağaza, dijital tasarım, kişiselleştirilmiş ürünler, çevreci ürünler  gibi alanlarda beceri ve imkânlarını destekleyeceğiz.",0,0,nötr
CHP_IYI_Ortak,"•  Dijital ve yeni teknolojik ürün alanlarında faaliyet gösteren yaşayabilir nitelikteki yeni giri­ şim şirketlerine erken dönemde sağlanan ürün geliştirme, ticarileştirme ve pazara erişim  alanlarındaki danışmanlık destek mekanizmalarını zenginleştireceğiz.",2,0,pozitif
CHP_IYI_Ortak,"BİLİM, AR-GE, YENİLİKÇİLİK, GİRİŞİMCİLİK ve DİJİTAL DÖNÜŞÜM 103 •  Yerli yeni girişim şirketlerine uluslararası finansal destek sağlayabilecek yabancı melek ya­ tırımcıları Türkiye’ye çekecek adımları atacağız.",3,0,pozitif
CHP_IYI_Ortak,"•  AB’nin Horizon Europe programı altında yer alan CONNECT ve SCALEUP üzerinden finanse  edilecek bir AB-Türkiye yeni girişim (Start-Up) odak programı oluşturacak, AB’de ve Türki­ ye’deki yeni girişimlerin teknoloji, sermaye ve pazara erişime yönelik ortaklıklar kurmalarını  kolaylaştıracağız.",1,0,pozitif
CHP_IYI_Ortak,•  Avrupa İmar ve Kalkınma Bankası’nın teknoloji odaklı özel sermaye enstrümanlarından ve  imkanlarından daha fazla yararlanılmasını sağlayacağız.,1,0,pozitif
CHP_IYI_Ortak,Dijital Dönüşüm •  Bilişim ve Yenilikçilik Bakanlığı kuracağız.,0,0,nötr
CHP_IYI_Ortak,•  Bilgi Teknolojileri ve İletişim Kurumu’nun (BTK) bağımsızlığını sağlayacağız.,0,0,nötr
CHP_IYI_Ortak,"•  Türkiye’de ve dünyada önde gelen bilim insanlarımızdan, yöneticilerden ve uzmanlardan  oluşan Bilim ve Teknoloji İstişare Kurulu kuracağız.",0,0,nötr
CHP_IYI_Ortak,•  Yapay Zekâ Etik Kurulu oluşturacağız.,0,0,nötr
CHP_IYI_Ortak,•  Dijital ve teknoloji dönüşüm politikalarını katılımcılık anlayışıyla oluşturacağız.,0,0,nötr
CHP_IYI_Ortak,•  Yeni teknolojilerin en hızlı şekilde yayılmasını sağlamak için operatörlere 5G lisanslarını en  kısa sürede vereceğiz.,1,0,pozitif
CHP_IYI_Ortak,"•  Avrupa Birliği, Birleşmiş Milletler ve OECD, ITU ve GSMI başta olmak üzere; dijital dönüşüm  ve girişimcilik alanında faaliyet yürüten Yapay Zekâ Küresel Ortaklığı ve EuroHPC gibi ulus­ lararası kurum, organizasyon ve ortaklıklarda aktif rol alacağız.",0,0,nötr
CHP_IYI_Ortak,"BİLİM, AR-GE, YENİLİKÇİLİK, GİRİŞİMCİLİK ve DİJİTAL DÖNÜŞÜM 105 •  Dijital Oturma İzni programı başlatarak Türkiye’de teknoloji girişimi kurmak isteyen veya  Türkiye’deki bir girişimde çalışan yabancı profesyonellere oturma izni vereceğiz.",0,0,nötr
CHP_IYI_Ortak,•  Türkiye’nin Avrupa Tek Dijital Pazarı’na dahil olmasına dönük çalışmalara hız vereceğiz.,0,0,nötr
CHP_IYI_Ortak,•  Ulusal fiber altyapı yatırımlarını hayata geçirilmesiyle beraber kullanımı yaygınlaşacak olan  5G teknolojilerini geliştirme konusunda yerli girişimcilerimize destek sağlayacağız.,2,0,pozitif
CHP_IYI_Ortak,•  Dijital Hizmet Vergisi’ni indireceğiz.,0,0,nötr
CHP_IYI_Ortak,"•  Bilgisayar, tablet, cep telefonu gibi dijital cihazlar üzerindeki vergi yükünü azaltacağız.",0,0,nötr
CHP_IYI_Ortak,"ORTAK POLİTİKALAR MUTABAKAT METNİ 106 •  Fırsat eşitliğini sağlama hedefiyle dezavantajlı gruplar, öğrenciler ve öğretmenler için dijital  hizmet ve donanım vergilerini yeniden düzenleyecek ve bu gruplara gelir düzeylerine göre  bedava veya indirimli teknolojik ekipman ve yazılım desteği sağlayacağız.",1,0,pozitif
CHP_IYI_Ortak,"•  Evrensel Hizmet Fonu’nun şeffaf bir yönetim anlayışıyla amacına uygun olarak kullanacak,  başta kır-kent ayrımında ve eğitimde dijital eşitsizlikleri ortadan kaldıracağız.",0,0,nötr
CHP_IYI_Ortak,"•  Ulusal ölçekte hizmet sunacak Türkiye bulut bilişimini hayata geçirecek, veri toplama mer­ kezleri üzerinde en ileri yapısal teknolojik donanım ve güvenlik içeriğini kuracağız.",1,0,pozitif
CHP_IYI_Ortak,•  Toplam 40 km2 alan üzerine Yapay Zeka ve Otonom Sistemler Şehri kuracağız.,0,0,nötr
CHP_IYI_Ortak,"•  Dijital Teknoloji Üretim Çiftlikleri kurarak, yurt dışında hali hazırda çalışan akademisyen ve  tasarımcıların ülkeye dönüşünü sağlayacağız.",1,0,pozitif
CHP_IYI_Ortak,"BİLİM, AR-GE, YENİLİKÇİLİK, GİRİŞİMCİLİK ve DİJİTAL DÖNÜŞÜM 107 •  Kamunun ruhsat, tapu, sertifika, diploma ve benzeri kayda dayalı tüm işlevlerini, kamu çalı­ şanlarının mal beyanlarını, kamudaki tüm demirbaş ve envanter listelerini toplumun dene­ timine açık blok zinciri altyapısına geçireceğiz.",0,1,negatif
CHP_IYI_Ortak,"•  Yeni nesil afet yönetim merkezlerini kuracak, afetle mücadelenin her safhasında teknoloji­ den faydalanacak, risk analizinde sensörlerden, afetin ilerlemesinin takibinde uydulardan,  kurtarma çalışmalarında dron ve robot teknolojilerinden etkin bir şekilde yararlanacağız.",1,1,nötr
CHP_IYI_Ortak,•  Uydu teknolojileri alanlarında yapılan mevcut projelerin tamamlanmasını ve ülke ihtiyacının  gerektirdiği yeni projelerin hayata geçirilmesini sağlayacağız.,1,0,pozitif
CHP_IYI_Ortak,•  Dijital teknolojilerin geliştirilmesinde etik farkındalığın sağlanmasına yönelik ilgili kurum­ larca rehberler hazırlayacağız.,0,0,nötr
CHP_IYI_Ortak,•  Dijital bilgi toplumu anlayışıyla tutarlı bir biçimde her alanda “açık standartların” benimsen­ mesini kolaylaştıracak düzenlemeler yapacağız.,0,1,negatif
CHP_IYI_Ortak,"•  Dijital ürün ve hizmetlerin kullanımına ilişkin Tüketicinin Korunması Hakkında Kanun’daki  hükümleri,  e-para ve e-ödeme mevzuatını AB mevzuatına uyumlu hale getireceğiz.",0,0,nötr
CHP_IYI_Ortak,"ORTAK POLİTİKALAR MUTABAKAT METNİ 108 •  Türkiye’nin AB standartlarında güvenli ülke sınıfına girmesini sağlayacak, böylece bulut bi­ lişim, büyük veri ve yapay zekâ kullanımının ve geliştirilmesinin önünü açacağız.",1,0,pozitif
CHP_IYI_Ortak,"•  Avrupa Konseyi Yapay Zeka Konvansiyonu çalışmalarını yakından takip ederek, insan hakla­ rı, demokrasi ve hukukun üstünlüğü esasına dayalı yaklaşımın ülkemizde de benimsenme­ sini sağlayacağız.",0,0,nötr
CHP_IYI_Ortak,•  Dijital varlıkların ödeme sistemleriyle entegrasyonunu sağlayacak teknolojilere ilişkin yasal  düzenlemeleri hayata geçireceğiz.,0,0,nötr
CHP_IYI_Ortak,"•  Gelişen teknolojilerin fikri ve sınai mülkiyet haklarına ilişkin düzenlemelere yansımalarına  ilişkin yeni yaklaşımları yakından takip ederek, bu konuda gerekli adımları atacağız.",1,0,pozitif
CHP_IYI_Ortak,•  Dijital ortamda “Unutulma Hakkı”nın çerçevesini objektif kriterlere göre belirleyeceğiz.,0,0,nötr
CHP_IYI_Ortak,•  Eğitimde teknoloji kullanımı için bir eylem planını ve dijital eğitime odaklı yeni bir stratejiyi  tüm paydaşlarla birlikte geliştireceğiz.,1,0,pozitif
CHP_IYI_Ortak,"•  Eğitim müfredatında, dijital teknolojilerin bağımlılık da dâhil uzun süreli/aşırı kullanımıyla  bağlantılı risklerin önlenmesine ilişkin politikaları göz önünde bulunduracağız.",0,1,negatif
CHP_IYI_Ortak,•  Dijital okuryazarlık ve medya okuryazarlığını diğer derslerle bütünleştirilmiş biçimde ve/ veya ayrı bir ders olarak sunacağız.,0,0,nötr
CHP_IYI_Ortak,•  Dijital öğrenme kaynak sağlayıcılarının belirli kalite standartlarına ulaşmasını sağlayacağız.,0,0,nötr
CHP_IYI_Ortak,"BİLİM, AR-GE, YENİLİKÇİLİK, GİRİŞİMCİLİK ve DİJİTAL DÖNÜŞÜM 109 •  EBA’da, başta içerik geliştirmesi olmak üzere gerekli güncellemeleri yapacak, EBA altyapı­ sını her an kullanılabilecek şekilde hazır ve güncel tutacağız.",0,0,nötr
CHP_IYI_Ortak,"•  Dijital teknolojilerin yükseköğretim sistemi içinde güçlendirilmesi amacıyla akademik des­ tekler sağlayacak, doktora burslarını artıracağız.",0,0,nötr
CHP_IYI_Ortak,•  Yükseköğrenimde dijital teknolojilere yönelik yeni araştırma merkezleri oluşturacağız.,1,0,pozitif
CHP_IYI_Ortak,•  Dijital şiddet gibi olumsuz durumlara yönelik farkındalıkların oluşturulmasını sağlayacağız.,0,0,nötr
CHP_IYI_Ortak,"ORTAK POLİTİKALAR MUTABAKAT METNİ  VI SEKTÖREL  POLİTİKALAR  Tarım Sanayi ve Teknoloji Savunma Sanayii Enerji Madencilik Ulaştırma Lojistik ve Gümrükler Dış Ticaret Politikası İç Ticaret ve Rekabet Politikası Küçük ve Orta Boy İşletmeler Esnaf ve Sanatkârlar Yeni Nesil Hizmet Sektörleri Turizm Kültür İklim Değişikliği, Doğa Hakları ve Çevre Hayvan Hakları Ormanlar Su Yönetimi Kentleşme Afet Yönetimi Bölgesel, Kentsel ve Kırsal Kalkınma  ORTAK POLİTİKALAR MUTABAKAT METNİ  VI.",2,0,pozitif
CHP_IYI_Ortak,"•  Ekonomik ve ekolojik önemi olan ticari türlerin stoklarının yönetilmesi için gerekli yumurta- larva, yaş, boy-ağırlık, gonat, üreme ve benzeri verilerin toplanmasında teknolojik  yöntemlerin kullanılmasını sağlayacak, Ar-Ge çalışmalarını destekleyeceğiz.",0,0,nötr
CHP_IYI_Ortak,"•  Atatürk Orman Çiftliği projesine sahip çıkarak aynı isimle bir Tarım Bilimleri Akademisi ku­ racak, bu akademide tarım teknolojilerini geliştirip akademiyle bağlantılı olarak kurulacak  olan tarım meslek liselerinin eğitim altyapısını tamamlayacağız.",0,0,nötr
CHP_IYI_Ortak,"•  AOÇ Tarım Bilimleri Akademisi bünyesinde başta tohum ve gen kaynakları teknolojileri ol­ mak üzere, biyoçeşitlilik merkezi, teknolojik üs, ARGE birimleri, Teknoparklar kuracağız.",0,0,nötr
CHP_IYI_Ortak,"•  Çiftçilerimize işletme, finansal okur-yazarlık, teknoloji kullanımı, sulama, iyi tarım, organik  tarım uygulamaları, marka ve pazarlama stratejisi oluşturma, doğru paketleme ve küresel  pazarlara erişim gibi alanlarda yoğunlaştırılmış ve düzenli eğitimler vereceğiz.",0,0,nötr
CHP_IYI_Ortak,"•  Sulanabilir alanların genişletilmesine yönelik yatırımları arttırarak devam edecek; suyun  doğru ve verimli kullanılmasına yönelik teknolojik altyapı ve araştırma yatırımlarına öncelik  verecek, sulamada israfı önleyecek son teknolojileri teşvik edeceğiz.",0,0,nötr
CHP_IYI_Ortak,"•  Uzaktan algılama araçlarıyla verimlilik ve gelişim tespiti, yaygın sensör kullanımı gibi dijital  tarım uygulamalarını, tarım sektöründe robotik teknolojilerin geliştirilmesini ve kullanılma­ sını teşvik edeceğiz.",1,0,pozitif
CHP_IYI_Ortak,"ORTAK POLİTİKALAR MUTABAKAT METNİ 122 Sanayi ve Teknoloji •  Sanayi sektörünü üretime ve verimliliğe dayalı ekonominin önemli bir unsuru haline getire­ cek, imalat sanayinin milli gelir içerisindeki payını artıracağız.",1,0,pozitif
CHP_IYI_Ortak,•  Endüstri 4.0 ve bilgi ekonomisi ışığında sanayi üretimi ve ihracatını ileri teknolojiye dayanan  ve yüksek katma değerli bir yapıya dönüştüreceğiz.,1,0,pozitif
CHP_IYI_Ortak,•  “Takip değil sıçrama’ eksenli bir sanayileşme ve teknoloji politikasını esas alacağız.,0,0,nötr
CHP_IYI_Ortak,"•  İmalat sanayi ihracatında yüksek teknolojili ürünlerin payını yüzde 10’lara, orta-yüksek tek­ noloji yoğunluğunu yüzde 40’lara taşıyacağız.",0,0,nötr
CHP_IYI_Ortak,"•  Makine imalat, elektronik, endüstriyel robot imalatı, teknik tekstil, organik ürünler imalatı,  geri dönüşümlü ürünler, enerji tasarrufu sağlayan ürünler, akıllı ürünler, ilaç, aşı, elektrikli  otomotiv, otonom araçlar, otonom hava yer su araçları, raylı ulaşım, sinyalizasyon, hava ve  uzay sanayi, gübre, yazılım, medikal, yarı iletkenler, yapay zekâ ve veri teknolojileri, akıllı şe­ hir teknolojileri, sanal gerçeklik, yenilenebilir enerji teknolojileri, dijital ve yüksek teknolojik  tarım, biyoteknoloji ve gıda, nanoteknoloji, su üstü araçları, ileri kompozitler, yeni nesil saç,  mühendislik plastiği, karbon fiber, yenilikçi inşaat yan sanayi ürünleri ve alüminyum gibi  sektörlere ve ürünlere yönelik mevcut destekleri artıracak ve yeni teşvikler sağlayacağız.",2,0,pozitif
CHP_IYI_Ortak,"•  Sağlık teknolojileri, nükleer füzyon, pil teknolojisi, biyo-mühendislik, uzay gibi derin tekno­ lojiler, fintek ve blok zincir teknolojileri, haberleşme ve bulut teknolojileri, yeşil ekonomi,  performans sanatları, tasarım ve dijital oyun sektörü, yayıncılık, kültürel miras, mimari ve  festivaller gibi alanları bir araya getiren, yaratıcı endüstriler gibi teknoloji alanlarını destek­ leyeceğiz.",1,0,pozitif
CHP_IYI_Ortak,"•  Yetenek yönetimi, bağlantılılık, çevre dostu üretim, inovasyon ve dijitalleşme eksenlerinde  geliştirilmiş, modern altyapıya sahip, sosyal alanlar içeren ülke çapında sanayi, teknoloji ve  siber güvenlik vadileri kuracağız.",1,0,pozitif
CHP_IYI_Ortak,•  Endüstriyel ve teknoloji bazlı kümelenmeleri geliştireceğiz.,0,0,nötr
CHP_IYI_Ortak,"•  Yeni nesil Yeşil OSB’lerin kurulmasını ve mevcut olanların dönüştürülmesini sağlayacak,  tüm OSB’ler bünyesinde Dijital ve Yeşil Dönüşüm Merkezleri kuracağız.",1,0,pozitif
CHP_IYI_Ortak,•  OSB’ler bünyesinde ilgili paydaşların yönetiminde bulunduğu Teknoloji Liseleri kuracağız.,0,0,nötr
CHP_IYI_Ortak,•  Limanlarımızın kapasitesini artırarak dijital dönüşümünü tamamlayacağız.,0,0,nötr
CHP_IYI_Ortak,•  Yetkin ve alanında lider konumunda olan firmalar eliyle diğer firmalara teknoloji ve verim­ lilik yayılımını hedefleyeceğiz.,1,0,pozitif
CHP_IYI_Ortak,"•  Türkiye’nin teknolojileri alanında üretim yapan ulusal KOBİ’lerimizi ve inovasyon ekosiste­ mimizi, ulusal ve uluslararası ihalelerde destekleyeceğiz.",1,0,pozitif
CHP_IYI_Ortak,•  Uygulamalı araştırmayı geliştirecek ve yükselen teknolojilerle ilgili çıktıları iş dünyasının  kullanımı için ticarileştirecek ARF Enstitüsü’nü kuracağız.,0,0,nötr
CHP_IYI_Ortak,"•  Avrupa Yeşil Mutabakatı çerçevesinde sanayinin dönüşümünü sağlayacak ve yeşil ekonomi  temelli teknoloji, finans ve servis şirketlerimizi destekleyeceğiz.",0,0,nötr
CHP_IYI_Ortak,"•  Teşvik ve destekleri; üretim zincirinin bütünselliği, ölçek ekonomisi, verimlilik, dijital ve yeşil  dönüşüm, küresel rekabet ortamı,  net katma değer, sıçrama ve büyüme potansiyeli, ka­ yıtlılığa özen gösterme, finansman, kurumsal kapasite, bölgeler arası gelişmişlik farklarını  azaltma ve sürdürülebilirlik unsurlarını dikkate alan bütüncül bir yaklaşımla sunacağız.",2,0,pozitif
